freeSpaces,month,freeBikesRate,temperature,hour,datetime,freeBikes,windSpeed,occupyBikesRate,humidity,occupyBikes,pressure,weatherText,visibility,dateMilliseconds,weatherCode,_id,day,minute,weekday
2008,7,71.6666666667,23,12,2014-07-19 12:10:01.803000,1118,19.31,28.3333333333,44.0,442,982.05,Partly Cloudy,9.99,1405771801000,30,53ca60235237bc6b41c0698a,19,10,5
2002,7,72.0512820513,23,12,2014-07-19 12:20:02.245000,1124,19.31,27.9487179487,44.0,436,982.05,Partly Cloudy,9.99,1405772402000,30,53ca627d5237bc6b5d86b67b,19,20,5
2009,7,71.6025641026,23,12,2014-07-19 12:30:01.760000,1117,24.14,28.3974358974,47.0,443,982.05,Partly Cloudy,9.99,1405773001000,30,53ca64d35237bc6b83712bd5,19,30,5
1998,7,72.3076923077,23,12,2014-07-19 12:40:01.929000,1128,24.14,27.6923076923,47.0,432,982.05,Partly Cloudy,9.99,1405773601000,30,53ca672b5237bc6b9d41ea41,19,40,5
1996,7,72.4358974359,23,12,2014-07-19 12:50:01.997000,1130,24.14,27.5641025641,47.0,430,982.05,Partly Cloudy,9.99,1405774201000,30,53ca69845237bc6bc0dfe01d,19,50,5
1993,7,72.6282051282,22,13,2014-07-19 13:00:02.313000,1133,25.75,27.3717948718,50.0,427,982.05,Partly Cloudy,9.99,1405774802000,30,53ca6bdc5237bc6bdcc08a25,19,0,5
2003,7,71.9871794872,22,13,2014-07-19 13:10:02.246000,1123,25.75,28.0128205128,50.0,437,982.05,Partly Cloudy,9.99,1405775402000,30,53ca6e345237bc6bf9bfa849,19,10,5
2003,7,71.9871794872,22,13,2014-07-19 13:20:02.434000,1123,25.75,28.0128205128,50.0,437,982.05,Partly Cloudy,9.99,1405776002000,30,53ca708d5237bc6c1e3149f9,19,20,5
2006,7,71.7948717949,22,13,2014-07-19 13:30:02.720000,1120,20.92,28.2051282051,50.0,440,982.05,Partly Cloudy,9.99,1405776602000,30,53ca72e55237bc6c3678231c,19,30,5
2003,7,71.9871794872,22,13,2014-07-19 13:40:03.934000,1123,20.92,28.0128205128,50.0,437,982.05,Partly Cloudy,9.99,1405777203000,30,53ca75765237bc6c4b096e46,19,40,5
1996,7,72.4358974359,22,13,2014-07-19 13:50:03.983000,1130,20.92,27.5641025641,50.0,430,982.05,Partly Cloudy,9.99,1405777803000,30,53ca77b85237bc6c66014c24,19,50,5
1975,7,73.7820512821,22,14,2014-07-19 14:00:04.837000,1151,20.92,26.2179487179,50.0,409,982.05,Partly Cloudy,9.99,1405778404000,30,53ca7a0c5237bc6c7aeb9d16,19,0,5
1990,7,72.8205128205,22,14,2014-07-19 14:10:03.131000,1136,16.09,27.1794871795,50.0,424,982.05,Partly Cloudy,9.99,1405779003000,30,53ca7c635237bc6c95122d55,19,10,5
2002,7,72.0512820513,22,14,2014-07-19 14:20:02.888000,1124,16.09,27.9487179487,50.0,436,982.05,Partly Cloudy,9.99,1405779602000,30,53ca7edc5237bc6cb778935a,19,20,5
2007,7,71.7307692308,22,14,2014-07-19 14:30:03.381000,1119,20.92,28.2692307692,50.0,441,982.05,Partly Cloudy,9.99,1405780203000,30,53ca81035237bc6ccb282446,19,30,5
1979,7,73.5256410256,22,14,2014-07-19 14:40:04.760000,1147,20.92,26.4743589744,50.0,413,982.05,Partly Cloudy,9.99,1405780804000,30,53ca835f5237bc6ceb28744d,19,40,5
1983,7,73.2692307692,22,14,2014-07-19 14:50:03.742000,1143,20.92,26.7307692308,50.0,417,982.05,Partly Cloudy,9.99,1405781403000,30,53ca85b35237bc6d00185b3b,19,50,5
2005,7,71.858974359,23,15,2014-07-19 15:01:03.011000,1121,20.92,28.141025641,47.0,439,982.05,Partly Cloudy,9.99,1405782063000,30,53ca88395237bc6d17f5f262,19,1,5
2008,7,71.6666666667,23,15,2014-07-19 15:10:02.708000,1118,20.92,28.3333333333,47.0,442,982.05,Partly Cloudy,9.99,1405782602000,30,53ca8a545237bc6d3bae962c,19,10,5
2011,7,71.4743589744,23,15,2014-07-19 15:20:02.797000,1115,20.92,28.5256410256,47.0,445,982.05,Partly Cloudy,9.99,1405783202000,30,53ca8cac5237bc6d53349257,19,20,5
2019,7,70.9615384615,23,15,2014-07-19 15:30:02.614000,1107,20.92,29.0384615385,47.0,453,982.05,Partly Cloudy,9.99,1405783802000,30,53ca8f045237bc6d71a43fb3,19,30,5
2023,7,70.7051282051,23,15,2014-07-19 15:40:03.634000,1103,20.92,29.2948717949,47.0,457,982.05,Partly Cloudy,9.99,1405784403000,30,53ca915d5237bc6d87c4ac0e,19,40,5
2013,7,71.3461538462,23,15,2014-07-19 15:50:02.430000,1113,20.92,28.6538461538,47.0,447,982.05,Partly Cloudy,9.99,1405785002000,30,53ca93b45237bc6da1e611c1,19,50,5
2003,7,71.9871794872,23,16,2014-07-19 16:00:02.294000,1123,22.53,28.0128205128,47.0,437,982.05,Partly Cloudy,9.99,1405785602000,30,53ca960b5237bc6dc77d755e,19,0,5
2017,7,71.0897435897,23,16,2014-07-19 16:10:01.684000,1109,22.53,28.9102564103,47.0,451,982.05,Partly Cloudy,9.99,1405786201000,30,53ca98635237bc6de4c77cf5,19,10,5
2017,7,71.0897435897,23,16,2014-07-19 16:20:01.685000,1109,22.53,28.9102564103,47.0,451,982.05,Partly Cloudy,9.99,1405786801000,30,53ca9abb5237bc6e006d3685,19,20,5
2013,7,71.3461538462,23,16,2014-07-19 16:30:02.239000,1113,20.92,28.6538461538,44.0,447,982.05,Partly Cloudy,9.99,1405787402000,30,53ca9d145237bc6e1f55557c,19,30,5
2000,7,72.1794871795,23,16,2014-07-19 16:40:01.892000,1126,20.92,27.8205128205,44.0,434,982.05,Partly Cloudy,9.99,1405788001000,30,53ca9f6b5237bc6e3e91fb73,19,40,5
2009,7,71.6025641026,23,16,2014-07-19 16:50:01.986000,1117,20.92,28.3974358974,44.0,443,982.05,Partly Cloudy,9.99,1405788601000,30,53caa1c45237bc6e567b7b1e,19,50,5
2015,7,71.2179487179,24,17,2014-07-19 17:00:02.242000,1111,25.75,28.7820512821,44.0,449,982.05,Partly Cloudy,9.99,1405789202000,30,53caa41b5237bc6e7d9696d5,19,0,5
2025,7,70.5769230769,24,17,2014-07-19 17:10:03.343000,1101,25.75,29.4230769231,44.0,459,982.05,Partly Cloudy,9.99,1405789803000,30,53caa6755237bc6e94aa9a66,19,10,5
2035,7,69.9358974359,24,17,2014-07-19 17:20:02.070000,1091,25.75,30.0641025641,44.0,469,982.05,Partly Cloudy,9.99,1405790402000,30,53caa8cb5237bc6ebcade85b,19,20,5
2029,7,70.3205128205,24,17,2014-07-19 17:30:01.778000,1097,25.75,29.6794871795,44.0,463,982.05,Partly Cloudy,9.99,1405791001000,30,53caab235237bc6ed5471ffe,19,30,5
2038,7,69.7435897436,23,17,2014-07-19 17:40:01.843000,1088,32.19,30.2564102564,44.0,472,982.05,Partly Cloudy,9.99,1405791601000,30,53caad7b5237bc6f0c24725e,19,40,5
2038,7,69.7435897436,23,17,2014-07-19 17:50:02.304000,1088,32.19,30.2564102564,44.0,472,982.05,Partly Cloudy,9.99,1405792202000,30,53caafd55237bc6f2df53612,19,50,5
2045,7,69.2948717949,23,18,2014-07-19 18:00:02.103000,1081,35.4,30.7051282051,44.0,479,982.05,Mostly Cloudy,9.99,1405792802000,28,53cab22b5237bc6f4aac195e,19,0,5
2051,7,68.9102564103,23,18,2014-07-19 18:10:02.391000,1075,35.4,31.0897435897,44.0,485,982.05,Mostly Cloudy,9.99,1405793402000,28,53cab4835237bc6f680915f4,19,10,5
2042,7,69.4871794872,23,18,2014-07-19 18:20:02.583000,1084,35.4,30.5128205128,44.0,476,982.05,Mostly Cloudy,9.99,1405794002000,28,53cab6db5237bc7095cc0f39,19,20,5
2019,7,70.9615384615,21,18,2014-07-19 18:30:02.148000,1107,33.8,29.0384615385,56.0,453,982.05,Mostly Cloudy,9.99,1405794602000,28,53cab9345237bc70af463617,19,30,5
2025,7,70.5769230769,21,18,2014-07-19 18:40:01.868000,1101,33.8,29.4230769231,56.0,459,982.05,Mostly Cloudy,9.99,1405795201000,28,53cabb8d5237bc70d252f453,19,40,5
2048,7,69.1025641026,21,18,2014-07-19 18:50:02.487000,1078,33.8,30.8974358974,56.0,482,982.05,Mostly Cloudy,9.99,1405795802000,28,53cabde45237bc70eb762384,19,50,5
2049,7,69.0384615385,20,19,2014-07-19 19:00:02.203000,1077,24.14,30.9615384615,60.0,483,982.05,Mostly Cloudy,9.99,1405796402000,28,53cac03c5237bc7107479559,19,0,5
2038,7,69.7435897436,20,19,2014-07-19 19:10:01.832000,1088,24.14,30.2564102564,60.0,472,982.05,Mostly Cloudy,9.99,1405797001000,28,53cac2955237bc712ebf9a01,19,10,5
2033,7,70.0641025641,20,19,2014-07-19 19:20:02.483000,1093,24.14,29.9358974359,60.0,467,982.05,Mostly Cloudy,9.99,1405797602000,28,53cac4ec5237bc714a30a6e4,19,20,5
2033,7,70.0641025641,21,19,2014-07-19 19:30:01.940000,1093,19.31,29.9358974359,53.0,467,982.05,Partly Cloudy,9.99,1405798201000,30,53cac7435237bc716e913295,19,30,5
2027,7,70.4487179487,21,19,2014-07-19 19:40:02.307000,1099,19.31,29.5512820513,53.0,461,982.05,Partly Cloudy,9.99,1405798802000,30,53cac99c5237bc7186bc82c3,19,40,5
2029,7,70.3205128205,21,19,2014-07-19 19:50:02.095000,1097,19.31,29.6794871795,53.0,463,982.05,Partly Cloudy,9.99,1405799402000,30,53cacbf35237bc71a095b436,19,50,5
2037,7,69.8076923077,20,20,2014-07-19 20:00:02.258000,1089,19.31,30.1923076923,56.0,471,982.05,Fair,9.99,1405800002000,34,53cace4b5237bc71c6370af1,19,0,5
2022,7,70.7692307692,20,20,2014-07-19 20:10:01.661000,1104,19.31,29.2307692308,56.0,456,982.05,Fair,9.99,1405800601000,34,53cad0a35237bc71e35ade8a,19,10,5
2010,7,71.5384615385,20,20,2014-07-19 20:20:02.016000,1116,19.31,28.4615384615,56.0,444,982.05,Fair,9.99,1405801202000,34,53cad2fb5237bc71ff07aa50,19,20,5
2008,7,71.6666666667,20,20,2014-07-19 20:30:02.477000,1118,20.92,28.3333333333,60.0,442,982.05,Fair,9.99,1405801802000,33,53cad5545237bc7222c3a03e,19,30,5
1987,7,73.0128205128,20,20,2014-07-19 20:40:02.070000,1139,20.92,26.9871794872,60.0,421,982.05,Fair,9.99,1405802402000,33,53cad7ab5237bc723aa5c911,19,40,5
1971,7,74.0384615385,20,20,2014-07-19 20:50:02.088000,1155,20.92,25.9615384615,60.0,405,982.05,Fair,9.99,1405803002000,33,53cada045237bc7253bf52bd,19,50,5
1975,7,73.7820512821,20,21,2014-07-19 21:00:01.798000,1151,20.92,26.2179487179,60.0,409,982.05,Fair,9.99,1405803601000,33,53cadc5c5237bc727a65d9e5,19,0,5
1993,7,72.6282051282,20,21,2014-07-19 21:10:02.398000,1133,19.31,27.3717948718,60.0,427,982.05,Fair,9.99,1405804202000,33,53cadeb65237bc7296ef9bcb,19,10,5
1979,7,73.5256410256,20,21,2014-07-19 21:20:02.559000,1147,19.31,26.4743589744,60.0,413,982.05,Fair,9.99,1405804802000,33,53cae10c5237bc72bdfdf477,19,20,5
1990,7,72.8205128205,20,21,2014-07-19 21:30:02.560000,1136,16.09,27.1794871795,60.0,424,982.05,Fair,9.99,1405805402000,33,53cae3645237bc72d6443e8a,19,30,5
1989,7,72.8846153846,20,21,2014-07-19 21:40:02.116000,1137,16.09,27.1153846154,60.0,423,982.05,Fair,9.99,1405806002000,33,53cae5bb5237bc72eef5141d,19,40,5
1984,7,73.2051282051,20,21,2014-07-19 21:50:02.319000,1142,16.09,26.7948717949,60.0,418,982.05,Fair,9.99,1405806602000,33,53cae8135237bc73311b7199,19,50,5
1984,7,73.2051282051,20,22,2014-07-19 22:00:02.397000,1142,19.31,26.7948717949,60.0,418,1015.92,Partly Cloudy,9.99,1405807202000,29,53caea6b5237bc734d536f3e,19,0,5
1983,7,73.2692307692,20,22,2014-07-19 22:10:02.226000,1143,19.31,26.7307692308,60.0,417,1015.92,Partly Cloudy,9.99,1405807802000,29,53caecc45237bc736b9ed30f,19,10,5
1983,7,73.2692307692,20,22,2014-07-19 22:20:02.262000,1143,19.31,26.7307692308,60.0,417,1015.92,Partly Cloudy,9.99,1405808402000,29,53caef1b5237bc7391be3ea7,19,20,5
1975,7,73.7820512821,20,22,2014-07-19 22:30:02.487000,1151,11.27,26.2179487179,64.0,409,1015.92,Partly Cloudy,9.99,1405809002000,29,53caf1745237bc73aa3dca19,19,30,5
1981,7,73.3974358974,20,22,2014-07-19 22:40:02.274000,1145,11.27,26.6025641026,64.0,415,1015.92,Partly Cloudy,9.99,1405809602000,29,53caf3cc5237bc73ccf8304b,19,40,5
1974,7,73.8461538462,20,22,2014-07-19 22:50:02.250000,1152,11.27,26.1538461538,64.0,408,1015.92,Partly Cloudy,9.99,1405810202000,29,53caf6235237bc73e630fa6b,19,50,5
1979,7,73.5256410256,20,23,2014-07-19 23:00:02.103000,1147,11.27,26.4743589744,64.0,413,1015.92,Partly Cloudy,9.99,1405810802000,29,53caf87b5237bc74029b092e,19,0,5
1980,7,73.4615384615,20,23,2014-07-19 23:10:02.626000,1146,20.92,26.5384615385,64.0,414,1015.92,Partly Cloudy,9.99,1405811402000,29,53cafad45237bc7429f6bc1b,19,10,5
1982,7,73.3333333333,20,23,2014-07-19 23:20:02.059000,1144,20.92,26.6666666667,64.0,416,1015.92,Partly Cloudy,9.99,1405812002000,29,53cafd355237bc744492eb41,19,20,5
1976,7,73.7179487179,20,23,2014-07-19 23:30:02.296000,1150,20.92,26.2820512821,64.0,410,1015.92,Partly Cloudy,9.99,1405812602000,29,53caff835237bc745e53c364,19,30,5
1987,7,73.0128205128,20,23,2014-07-19 23:40:01.960000,1139,16.09,26.9871794872,64.0,421,1015.92,Partly Cloudy,9.99,1405813201000,29,53cb01dd5237bc7481024c54,19,40,5
1982,7,73.3333333333,20,23,2014-07-19 23:50:02.023000,1144,16.09,26.6666666667,64.0,416,1015.92,Partly Cloudy,9.99,1405813802000,29,53cb04345237bc749ac09a42,19,50,5
1985,7,73.141025641,20,0,2014-07-20 00:00:02.059000,1141,16.09,26.858974359,64.0,419,1015.92,Partly Cloudy,9.99,1405814402000,29,53cb068d5237bc74c01865c0,20,0,6
1976,7,73.7179487179,19,0,2014-07-20 00:10:02.228000,1150,14.48,26.2820512821,68.0,410,1015.92,Partly Cloudy,9.99,1405815002000,29,53cb08e55237bc74dd601ecf,20,10,6
1971,7,74.0384615385,19,0,2014-07-20 00:20:01.840000,1155,14.48,25.9615384615,68.0,405,1015.92,Partly Cloudy,9.99,1405815601000,29,53cb0b3b5237bc74f9d25d92,20,20,6
1970,7,74.1025641026,19,0,2014-07-20 00:30:02.488000,1156,12.87,25.8974358974,68.0,404,1015.92,Partly Cloudy,9.99,1405816202000,29,53cb0d945237bc751be879d9,20,30,6
1965,7,74.4230769231,19,0,2014-07-20 00:40:02.606000,1161,12.87,25.5769230769,68.0,399,1015.92,Partly Cloudy,9.99,1405816802000,29,53cb0fec5237bc7535964a33,20,40,6
1963,7,74.5512820513,19,0,2014-07-20 00:50:02.436000,1163,12.87,25.4487179487,68.0,397,1015.92,Partly Cloudy,9.99,1405817402000,29,53cb12445237bc754d6ab115,20,50,6
1978,7,73.5897435897,19,1,2014-07-20 01:00:01.753000,1148,9.66,26.4102564103,64.0,412,1015.92,Partly Cloudy,9.99,1405818001000,29,53cb149b5237bc75742900b2,20,0,6
1974,7,73.8461538462,19,1,2014-07-20 01:10:02.401000,1152,9.66,26.1538461538,64.0,408,1015.92,Partly Cloudy,9.99,1405818602000,29,53cb16f45237bc7591056991,20,10,6
1974,7,73.8461538462,19,1,2014-07-20 01:20:02.386000,1152,9.66,26.1538461538,64.0,408,1015.92,Partly Cloudy,9.99,1405819202000,29,53cb194c5237bc75b7953523,20,20,6
1967,7,74.2948717949,19,1,2014-07-20 01:30:02.135000,1159,12.87,25.7051282051,60.0,401,1015.92,Partly Cloudy,9.99,1405819802000,29,53cb1ba75237bc75d0276c49,20,30,6
1958,7,74.8717948718,19,1,2014-07-20 01:40:02.363000,1168,12.87,25.1282051282,60.0,392,1015.92,Partly Cloudy,9.99,1405820402000,29,53cb1dff5237bc75e96bb2df,20,40,6
1957,7,74.9358974359,19,1,2014-07-20 01:50:02.208000,1169,12.87,25.0641025641,60.0,391,1015.92,Partly Cloudy,9.99,1405821002000,29,53cb20545237bc765ec3caea,20,50,6
1959,7,74.8076923077,19,2,2014-07-20 02:00:02.641000,1167,9.66,25.1923076923,60.0,393,1015.92,Partly Cloudy,9.99,1405821602000,29,53cb22ac5237bc7679a0a670,20,0,6
1956,7,75.0,19,2,2014-07-20 02:10:02.259000,1170,9.66,25.0,60.0,390,1015.92,Partly Cloudy,9.99,1405822202000,29,53cb25065237bc76971e34ef,20,10,6
1964,7,74.4871794872,19,2,2014-07-20 02:20:01.725000,1162,9.66,25.5128205128,60.0,398,1015.92,Partly Cloudy,9.99,1405822801000,29,53cb275b5237bc76bde0d3e4,20,20,6
1960,7,74.7435897436,19,2,2014-07-20 02:30:02.211000,1166,4.83,25.2564102564,64.0,394,1015.92,Partly Cloudy,9.99,1405823402000,29,53cb29b55237bc76d61a31a7,20,30,6
1956,7,75.0,19,2,2014-07-20 02:40:01.808000,1170,4.83,25.0,64.0,390,1015.92,Partly Cloudy,9.99,1405824001000,29,53cb2c0c5237bc76f90f016c,20,40,6
1953,7,75.1923076923,19,2,2014-07-20 02:50:02.150000,1173,4.83,24.8076923077,64.0,387,1015.92,Partly Cloudy,9.99,1405824602000,29,53cb2e645237bc77121ea1bf,20,50,6
1955,7,75.0641025641,19,3,2014-07-20 03:00:02.713000,1171,9.66,24.9358974359,60.0,389,1015.92,Partly Cloudy,9.99,1405825202000,29,53cb30c05237bc772e15cbbc,20,0,6
1955,7,75.0641025641,19,3,2014-07-20 03:10:02.313000,1171,9.66,24.9358974359,60.0,389,1015.92,Partly Cloudy,9.99,1405825802000,29,53cb33145237bc7755c86894,20,10,6
1960,7,74.7435897436,19,3,2014-07-20 03:20:02.328000,1166,9.66,25.2564102564,60.0,394,1015.92,Partly Cloudy,9.99,1405826402000,29,53cb356d5237bc777343255c,20,20,6
1959,7,74.8076923077,18,3,2014-07-20 03:30:02.171000,1167,11.27,25.1923076923,64.0,393,1015.92,Partly Cloudy,9.99,1405827002000,29,53cb37c45237bc77966a9771,20,30,6
1961,7,74.6794871795,18,3,2014-07-20 03:40:02.285000,1165,11.27,25.3205128205,64.0,395,1015.92,Partly Cloudy,9.99,1405827602000,29,53cb3a285237bc77af9e7aef,20,40,6
1954,7,75.1282051282,18,3,2014-07-20 03:50:02.547000,1172,11.27,24.8717948718,64.0,388,1015.92,Partly Cloudy,9.99,1405828202000,29,53cb3c755237bc77c8ee4e8d,20,50,6
1952,7,75.2564102564,18,4,2014-07-20 04:00:02.023000,1174,11.27,24.7435897436,64.0,386,1015.92,Partly Cloudy,9.99,1405828802000,29,53cb3ecb5237bc77ee89ff4e,20,0,6
1959,7,74.8076923077,18,4,2014-07-20 04:10:02.105000,1167,11.27,25.1923076923,64.0,393,1015.92,Partly Cloudy,9.99,1405829402000,29,53cb41245237bc780bb6b8fe,20,10,6
1962,7,74.6153846154,18,4,2014-07-20 04:20:02.112000,1164,11.27,25.3846153846,64.0,396,1015.92,Partly Cloudy,9.99,1405830002000,29,53cb437c5237bc782762f80d,20,20,6
1964,7,74.4871794872,18,4,2014-07-20 04:30:02.265000,1162,12.87,25.5128205128,59.0,398,1015.92,Partly Cloudy,9.99,1405830602000,29,53cb45dc5237bc784a462f19,20,30,6
1962,7,74.6153846154,18,4,2014-07-20 04:40:02.364000,1164,12.87,25.3846153846,59.0,396,1015.92,Partly Cloudy,9.99,1405831202000,29,53cb482c5237bc7863474781,20,40,6
1953,7,75.1923076923,18,4,2014-07-20 04:50:02.586000,1173,12.87,24.8076923077,59.0,387,1015.92,Partly Cloudy,9.99,1405831802000,29,53cb4a845237bc7885ae968b,20,50,6
1956,7,75.0,18,5,2014-07-20 05:00:02.485000,1170,9.66,25.0,59.0,390,1015.92,Partly Cloudy,9.99,1405832402000,29,53cb4cdd5237bc78a289a4ee,20,0,6
1966,7,74.358974359,18,5,2014-07-20 05:10:02.294000,1160,9.66,25.641025641,59.0,400,1015.92,Partly Cloudy,9.99,1405833002000,29,53cb4f345237bc78bfed4e6b,20,10,6
1970,7,74.1025641026,18,5,2014-07-20 05:20:02.172000,1156,9.66,25.8974358974,59.0,404,1015.92,Partly Cloudy,9.99,1405833602000,29,53cb518c5237bc78e53d43ed,20,20,6
1982,7,73.3333333333,18,5,2014-07-20 05:30:02.319000,1144,8.05,26.6666666667,59.0,416,1015.92,Mostly Cloudy,9.99,1405834202000,27,53cb53e45237bc78fd21301b,20,30,6
1980,7,73.4615384615,18,5,2014-07-20 05:40:02.441000,1146,8.05,26.5384615385,59.0,414,1015.92,Mostly Cloudy,9.99,1405834802000,27,53cb563d5237bc7921c03a65,20,40,6
1977,7,73.6538461538,18,5,2014-07-20 05:50:02.076000,1149,8.05,26.3461538462,59.0,411,1015.92,Mostly Cloudy,9.99,1405835402000,27,53cb58a25237bc793aa4ba33,20,50,6
1982,7,73.3333333333,18,6,2014-07-20 06:00:02.264000,1144,8.05,26.6666666667,56.0,416,1015.92,Mostly Cloudy,9.99,1405836002000,28,53cb5aec5237bc7957d1238c,20,0,6
1990,7,72.8205128205,18,6,2014-07-20 06:10:02.020000,1136,8.05,27.1794871795,56.0,424,1015.92,Mostly Cloudy,9.99,1405836602000,28,53cb5d445237bc797ee4d89e,20,10,6
1989,7,72.8846153846,18,6,2014-07-20 06:20:02.278000,1137,8.05,27.1153846154,56.0,423,1015.92,Mostly Cloudy,9.99,1405837202000,28,53cb5f9c5237bc799a5bb921,20,20,6
1995,7,72.5,18,6,2014-07-20 06:30:02.098000,1131,9.66,27.5,56.0,429,1015.92,Partly Cloudy,9.99,1405837802000,30,53cb61f85237bc7a2ccacdd6,20,30,6
1982,7,73.3333333333,18,6,2014-07-20 06:40:02.268000,1144,9.66,26.6666666667,56.0,416,1015.92,Partly Cloudy,9.99,1405838402000,30,53cb644d5237bc7a50d8ba25,20,40,6
1975,7,73.7820512821,18,6,2014-07-20 06:50:06.858000,1151,9.66,26.2179487179,56.0,409,1015.92,Partly Cloudy,9.99,1405839006000,30,53cb66b45237bc7b1256dfba,20,50,6
1975,7,73.7820512821,17,7,2014-07-20 07:00:02.466000,1151,11.27,26.2179487179,68.0,409,1015.92,Partly Cloudy,9.99,1405839602000,30,53cb68fb5237bc7b3910768d,20,0,6
1976,7,73.7179487179,17,7,2014-07-20 07:10:02.089000,1150,11.27,26.2820512821,68.0,410,1015.92,Partly Cloudy,9.99,1405840202000,30,53cb6b535237bc7b55e484ef,20,10,6
1973,7,73.9102564103,17,7,2014-07-20 07:20:02.002000,1153,11.27,26.0897435897,68.0,407,1015.92,Partly Cloudy,9.99,1405840802000,30,53cb6dab5237bc7b72b60ee5,20,20,6
1989,7,72.8846153846,17,7,2014-07-20 07:30:01.736000,1137,11.27,27.1153846154,68.0,423,1015.92,Partly Cloudy,9.99,1405841401000,30,53cb70045237bc7b95504920,20,30,6
1990,7,72.8205128205,17,7,2014-07-20 07:40:02.130000,1136,11.27,27.1794871795,68.0,424,1015.92,Partly Cloudy,9.99,1405842002000,30,53cb725b5237bc7bae1ed8af,20,40,6
1992,7,72.6923076923,17,7,2014-07-20 07:50:02.133000,1134,11.27,27.3076923077,68.0,426,1015.92,Partly Cloudy,9.99,1405842602000,30,53cb74b35237bc7bd18ee5ed,20,50,6
1998,7,72.3076923077,17,8,2014-07-20 08:00:02.271000,1128,11.27,27.6923076923,68.0,432,1015.92,Partly Cloudy,9.99,1405843202000,30,53cb770c5237bc7bef04c706,20,0,6
1997,7,72.3717948718,17,8,2014-07-20 08:10:02.069000,1129,11.27,27.6282051282,68.0,431,1015.92,Partly Cloudy,9.99,1405843802000,30,53cb79635237bc7c0c435031,20,10,6
1999,7,72.2435897436,17,8,2014-07-20 08:20:01.959000,1127,11.27,27.7564102564,68.0,433,1015.92,Partly Cloudy,9.99,1405844401000,30,53cb7bbc5237bc7c3405d6fc,20,20,6
2003,7,71.9871794872,17,8,2014-07-20 08:30:01.658000,1123,11.27,28.0128205128,68.0,437,1015.92,Partly Cloudy,9.99,1405845001000,30,53cb7e135237bc7c4d58ca86,20,30,6
1999,7,72.2435897436,17,8,2014-07-20 08:40:02.544000,1127,11.27,27.7564102564,68.0,433,1015.92,Partly Cloudy,9.99,1405845602000,30,53cb806c5237bc7c66911db0,20,40,6
1998,7,72.3076923077,17,8,2014-07-20 08:50:02.252000,1128,11.27,27.6923076923,68.0,432,1015.92,Partly Cloudy,9.99,1405846202000,30,53cb82c45237bc7c895f858e,20,50,6
1998,7,72.3076923077,17,9,2014-07-20 09:00:01.754000,1128,11.27,27.6923076923,68.0,432,1015.92,Partly Cloudy,9.99,1405846801000,30,53cb851c5237bc7ca57854a2,20,0,6
2018,7,71.0256410256,17,9,2014-07-20 09:10:02.035000,1108,11.27,28.9743589744,68.0,452,1015.92,Partly Cloudy,9.99,1405847402000,30,53cb87745237bc7cc274f4ab,20,10,6
2019,7,70.9615384615,17,9,2014-07-20 09:20:02.289000,1107,11.27,29.0384615385,68.0,453,1015.92,Partly Cloudy,9.99,1405848002000,30,53cb89cb5237bc7ce8f534f2,20,20,6
2006,7,71.7948717949,17,9,2014-07-20 09:30:01.842000,1120,11.27,28.2051282051,68.0,440,1015.92,Partly Cloudy,9.99,1405848601000,30,53cb8c265237bc7d01881c22,20,30,6
1995,7,72.5,17,9,2014-07-20 09:40:01.874000,1131,11.27,27.5,68.0,429,1015.92,Partly Cloudy,9.99,1405849201000,30,53cb8e7c5237bc7d611c6a29,20,40,6
1997,7,72.3717948718,17,9,2014-07-20 09:50:02.281000,1129,11.27,27.6282051282,68.0,431,1015.92,Partly Cloudy,9.99,1405849802000,30,53cb90d55237bc7d7ab2e522,20,50,6
1989,7,72.8846153846,17,10,2014-07-20 10:00:02.701000,1137,11.27,27.1153846154,68.0,423,1015.92,Partly Cloudy,9.99,1405850402000,30,53cb932c5237bc7d9679e95d,20,0,6
2005,7,71.858974359,17,10,2014-07-20 10:10:01.961000,1121,11.27,28.141025641,68.0,439,1015.92,Partly Cloudy,9.99,1405851001000,30,53cb95845237bc7dbd9a06c5,20,10,6
2005,7,71.858974359,17,10,2014-07-20 10:20:01.650000,1121,11.27,28.141025641,68.0,439,1015.92,Partly Cloudy,9.99,1405851601000,30,53cb97db5237bc7dd804d4cf,20,20,6
2009,7,71.6025641026,17,10,2014-07-20 10:30:01.944000,1117,11.27,28.3974358974,68.0,443,1015.92,Partly Cloudy,9.99,1405852201000,30,53cb9a345237bc7ea2071592,20,30,6
2003,7,71.9871794872,17,10,2014-07-20 10:40:02.072000,1123,11.27,28.0128205128,68.0,437,1015.92,Partly Cloudy,9.99,1405852802000,30,53cb9c8b5237bc7ebbdf0b3c,20,40,6
2004,7,71.9230769231,17,10,2014-07-20 10:50:02.160000,1122,11.27,28.0769230769,68.0,438,1015.92,Partly Cloudy,9.99,1405853402000,30,53cb9ee35237bc7ed40ea541,20,50,6
2012,7,71.4102564103,17,11,2014-07-20 11:00:02.143000,1114,11.27,28.5897435897,68.0,446,1015.92,Partly Cloudy,9.99,1405854002000,30,53cba1465237bc7efee2bc3d,20,0,6
2018,7,71.0256410256,17,11,2014-07-20 11:10:02.118000,1108,11.27,28.9743589744,68.0,452,1015.92,Partly Cloudy,9.99,1405854602000,30,53cba3935237bc7f1b7dc45e,20,10,6
